Standard_Bangla,dialect_speech,English_translation
পাপন জুয়ারীর গালে জুতা মারো তালে তালে শালারে বিসিবি থেকে ঘার ধরে বাহির করে দাও নাহলে বাংলাদেশ ক্রিকেট দলকে শেষ করে দেবে।,পাপইন্না জুয়াডির গালে জুতা মারো তালে তালে। হালারে বিসিবি তুন গেডি ধরি বার করি দন। নইলে বাংলাদেশ ক্রিকেট দলেরে শেষ করি দিবো ।,
পাপন তুই একটা মাগির পোলা সালা তুই সব জানিস তুই তো একটা চোর,পাপইন্না তুই ইগ্গা মাগীরহুত। হালা তুই বেক জানস। তুই ইগ্গা চোর।,
পাপান তো কুত্তার বাচ্চা,পাপইন্না তো কুত্তার বাইচ্ছা,
পাপইন্না নিজেই জুয়া খেলে কেছুনিতেহেয় আবার বিসিবি পরিচালকহাসি আসেনারে ভাই���,"পাপইন্না নিজেই জুয়া খেলে ক্যাসিনোতে আবার বিসিবির পরিচালক, আঁসি আইয়ে না বাই?",
পাপইন্না বেস্যা মাগীর পোলার হোগা দিয়া গরম ডিম দেওয়া উচিৎ।,পাপইন্না বেইশ্যা মাগীরহুতের হোন্দে দি গরম ডিম ঢুকাই দন উচিত।,
পাপোন মাদার চোদ ছাকিব ভাই সব সময় আপনার পাসে আছি থাকবো,পাপইন্না মাদারচোদ সাকিব ভাই বেক সময় আমনের পাশে আসি থাকমু,
পাপন মাদার সুদ,পাপইন্না মাদারচোদ।,
পাপইন্না মাদারচুদরে জুতাপেটা করে বিসিবি থেকে পদত্যাগ করা জরুরী,পাপইন্না মাদারচোদরে জুতাদি হিডি বিসিবি তুন পদত্যাগ করন জরুরি।,
পাপন মাদারচোদদ হাটাও,পাপইন্না মাদারচোদরে সরাও ।,
পাপনের মুখটা দেখুন নিজের গদি ধরে কখন জানি টান মারে সেই টেনশন ধরে গেছে শালা গাঁজা খুরি কথা বার্তা তুই আগে পদত্যাগ কর দেখ নতুন কেউ আসলে কি ভাবে চালায়,"পাপইন্না সোবার মুই রেনেন নিজের গদি ধরি কত্তে জানি টান মারে হেই টেনশান ধরি গেসে। হালা গাঁজাখোরি কতা বার্তা তুই আগে পদত্যাগ করি সা, নতুন কেও আইলে কেন্নে চালায়।",
