Standard_Bangla,dialect_speech,English_translation
"চুল পরার সমস্যা  নিয়ে ডাক্তারের কাছে গেছিলাম, গিয়ে দেখি ডাক্তার নিজেই টাক","চুল পরার সমস্যা লয়া ডাক্তারের কাসে গেছিলাম, গিয়া দেহি ডাক্তার নিজেই টাক","I went to the doctor with the problem of hair loss, I went and saw that the doctor himself was bald"
চুল পাকে বয়সে,চুল পাকে বয়সে,Hair grows old
চুলগুলো অনেক লম্বা,চুলডি মেলা লম্বা,
চেতনার আরেক ধাপ এগিয়ে গেল,চেতনার আরেক ধাপ আজ্ঞায়া গেল,
চোখে পানি ধরে রাখতে পারলাম না,চোক্ষে পানি ধইরা রাখবার পাইলাম না,
চোখের কান্না মুছে  দেব তোমায় হাসি,চোক্ষের কান্দনে মুইচ্ছা দিমু তোমার হাসি,I will wipe your tears with a smile
চোখের সামনে যাদেরকে দেখছেন তাদেরকে আগামিকাল সকালবেলা আর দেখতে পাবেন কিনা তার কোনও নিশ্চয়তা নেই,চোক্ষের সামনে যারারে দেখছেন তারারে কালকে সকালে আর দেখতে ফাইবেন কিনা তার কোনও নিশ্চয়তা নাই,There is no guarantee that you will see the people you see in front of your eyes tomorrow morning
চোখ ভেসে যায় জলে----,চোখ ভাইসা যায় জলে----,
"চোখ মেললেই দেখি তোমাকে, চোখ বুজলেই পাই আরো কাছে","চোখ মেললেই দেহি তোমারে, চোখ বুজলেই ফাই আরো কাছে","I see you when I close my eyes, I get closer when I close my eyes"
চোখের আড়াল হয়ে গেছে,চোখের আড়াল হয়া গেসে,Hidden from the eyes
চোখের মায়ায় পরেছি,চোখ্খের মায়াত পরসি,
চোরা সরকার সবকিছুর দাম কেন বাড়াও কিছুদিন পর পর??,চোরা সরকার সবকিছুর দাম কিয়ের লাইজ্ঞা বাড়াও কয়দিন পর পর??,
চোরে চোরে মাসতুতু ভাই!!,চোরে চোরে মাসতুতু ভাই!!,
ছবি তুলছে কিন্তু সে গভীর মগ্ন কতদিন না দেখা তার বাবাকে দেখতে। কষ্ট লাগে হা হা রিয়েক্ট দেয়া দেখে।,ছবি তুলছে কিন্তু সে গভীর মগ্ন কতদিন না দেহা তার বাপরে দেখতে। কষ্ট লাগে হা হা রিয়েক্ট দেওয়া দেইক্ষা ।,
