Standard_Bangla,dialect_speech,English_translation
"বাংলাদেশের স্বাধীনতার ঘোষক, স্বাধীনতা যুদ্ধের সেক্টর কমান্ডার, জেড ফোর্স অধিনায়ক, সাবেক সেনাপ্রধান, সাবেক রাষ্ট্রপতি শহীদ জিয়াউর রহমান (বীর উত্তম)-এর প্রতি শ্রদ্ধা।","বাংলাদেশের স্বাধীনতার ঘোষক, স্বাধীনতা যুদ্ধের সেক্টর কমান্ডার, জেড ফোর্স অধিনায়ক, সাবেক সেনাপ্রধান, সাবেক রাষ্ট্রপতি শহীদ জিয়াউর রহমান (বীর উত্তম)-এর প্রতি শ্রদ্ধা।","Respect to Shahid Ziaur Rahman (Bir Uttom), the Proclaimer of Bangladesh's Independence, Sector Commander of the Liberation War, Commander of Z Force, former Chief of Army Staff, and former President."
বাংলাদেশের হাল পাকিস্তানের থেকেও খারাপ হবে,বাংলাদেশের হাল পাকিস্তানের থেকেও খারাপ হইবো।,The situation in Bangladesh will become worse than Pakistan.
বাংলাদেশের হিন্দুদের উপর অত্যাচার হচ্ছে প্রচণ্ড রকম,বাংলাদেশের হিন্দুগড় উপর অত্যাচার হইটছে প্রচণ্ড রকম,There is severe oppression of Hindus in Bangladesh.
বাংলাদেশের হিন্দুদের এভাবেই পতন করে দেবে এর সঠিক কোন বিচার নেই কারন আমরা সংখ্যালঘু,বাংলাদেশের হিন্দুগড়ে এএমনেই পতন কইরা দিব এর সঠিক কুনু বিচার নাই কারন আমরা সংখ্যালঘু,"There will be no proper justice for the way Hindus in Bangladesh are being ruined, because we are a minority."
বাংলার ভবিষ্যৎ সোনার ছেলেরা এরাই পারবে জঙ্গি দমন করতে,বাংলার ভবিষ্যৎ সোনার ছেলেরা এরাই পারব জঙ্গি দমন করতে,These boys are the ones who will be able to suppress terrorism and build a golden future for Bengal.
বাংলার মাটিতে নতুন ইতিহাঁস পুলিশ নিজেই নিজের মামলা করছে।,বাংলার মাটিতে নতুন ইতিহাস—পুলিশ নিজের মামলা নিজেই করতেছে।,"A new history is being made in Bengal, where the police are filing cases themselves."
বেঁচে আছেন,বাইচা আসুইন?,He/She is alive.
বেচে আছে কেমনে।।,বাইচ্চা আছে কেমনে,How does one survive.
বাচ্চা কাঁদছে খাবার খাওয়াও,"বাইচ্চা কানতাছে,খাওন দেও","The baby is crying, feed it."
বাচ্চা কাঁদছে খাবার খাওয়াও,"বাইচ্চাডা কানতাসে,খাওউনডা খাওয়াও","The baby is crying, feed it."
বাইরে বেশ কিছু মানুষ ঘুরে বেড়াচ্ছে,বাইরে বেশ কিছু মানুষ ঘুইরা বেড়াইতাসে,Several people are walking around outside
বাহিরে প্রচুর গরম পড়েছে,বাইরে মেলা গরম পড়সে,It is very hot outside
বাইরে বের হবে,বাইরোবা?,Will go outside.
বাগানের মধ্যে গিয়ে আমার ছোট ভাই দৌড়াল,বাগানের মধ্যে গিয়া আমার ছোট ভাই দৌড়াইল,My younger brother ran into the garden.
